author,published_at,updated_at,like_count,text
@swatik4983,2025-03-17T17:35:44Z,2025-03-17T17:35:44Z,0,Please release the trailer for sonic 4 in 2026
@PavelPlamenovEmilov,2025-03-17T15:02:32Z,2025-03-17T15:02:32Z,0,I hope we can getting a Official trailer of Sonic the hedgehog 4 2027
@MisterAhmad89,2025-03-17T09:21:18Z,2025-03-17T09:21:18Z,0,ivo jumping on gerald on the christmas tree was the best part of the whole movie 🤣
@ChimneOwnersAssociationINC,2025-03-17T06:44:10Z,2025-03-17T06:44:10Z,0,WOW
@guest666offical,2025-03-17T01:37:34Z,2025-03-17T01:37:34Z,2,wait in the movie when shadow hit the 1 tap thing he was super shadow but in the trailer he was his normal form??
@hectorguy5687,2025-03-17T01:13:51Z,2025-03-17T01:13:51Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=80"">1:20</a> I guess the eyelashes on Sonic were meant to for modeling Amy"
@Sonicwp41,2025-03-16T10:40:52Z,2025-03-16T10:40:52Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=39"">0:39</a>  l am excited for Sonic the Hedgehog movie 4 coming soon"
@mannavasitapati7436,2025-03-16T07:55:20Z,2025-03-16T07:55:20Z,0,I want to join the meeting at 11 pm
@Ruby-cq4xy,2025-03-16T01:14:25Z,2025-03-16T01:20:17Z,0,Sonic the hedgehog be new 1 sonic the hedgehog 4 amy route metal sonic silver rouge the bat vector the crocodile
@FrolicBTH_Official,2025-03-16T00:41:57Z,2025-03-16T00:41:57Z,18,"&quot;Gotta go Fast!&quot;<br>&quot;Don&#39;t tell me you&#39;ve got a catchphrase.&quot;<br>&quot;That&#39;s right, New Hedgehog. And everyone loves it.&quot;"
@borislavpetrov8785,2025-03-14T14:49:19Z,2025-03-14T14:49:19Z,2,I want Sonic 4 &amp; 5 and Knuckles season 2
@Devi9009,2025-03-14T12:56:19Z,2025-03-14T12:56:19Z,0,Brooooo
@selimhossain4237,2025-03-14T08:08:44Z,2025-03-14T08:08:44Z,0,i love this trailer.
@KarolaLucas-m2z,2025-03-13T17:54:04Z,2025-03-13T17:54:04Z,0,Ya porque no pones a la chica fantasma como una en futuro y cuando elllos vayan al futuro se encuentren con ellos y además casi todos los niños quieren que la chica fantasma salga para que no aga que emi se enamore de shadow ❤
@KarolaLucas-m2z,2025-03-13T17:48:19Z,2025-03-13T17:48:19Z,0,Y porque la chica fantasma no va a salir 😢😢
@KarolaLucas-m2z,2025-03-13T17:47:59Z,2025-03-13T17:47:59Z,0,Paramon sonik tiene que estar con emi
