author,published_at,updated_at,like_count,text
@crownedtalks1789,2024-01-17T13:16:50Z,2024-01-17T13:16:50Z,0,God will judge accordingly and his wrath awaits the unrepentant.
@claycheese3007,2024-01-17T10:08:32Z,2024-01-17T10:08:32Z,1,"And all the real Christians said &quot;TRASH&quot;<br>Matthew 7 vs 15-20<br>Don&#39;t support Jay Z or any one he surrounds himself with,he is a hater of Jesus"
@AfroCuban4life,2024-01-17T07:48:56Z,2024-01-17T07:48:56Z,0,Satan is so desperate 🙄🙄 😴😴
@azariahgaroy713,2024-01-17T01:08:55Z,2024-01-17T01:08:55Z,2,It&#39;s sad I&#39;m truly sorry for him for he knows not what he is doing. God cannot be mocked. Didn&#39;t he see what happen to the guy from Brazil that tired to mock God. He had the most gruesome death. May God have mercy on ur soul.🙌🙏
@cleaningcrew6657,2024-01-16T11:34:45Z,2024-01-16T11:34:45Z,0,FIRE sound track!❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉
@cleaningcrew6657,2024-01-16T11:31:55Z,2024-01-16T11:31:55Z,1,"❤ Please, go see this! Laugh,cry, celebrate, all in one movie!❤"
@jul.est1998,2024-01-16T10:26:01Z,2024-01-16T10:26:01Z,0,TRASH 🤣🤣🤣
@creepyghostproductionz9026,2024-01-16T01:21:32Z,2024-01-16T01:21:32Z,2,Just came from the theater. This movie is 🔥🔥🔥🔥🔥
@LopiMiles,2024-01-15T23:00:27Z,2024-01-15T23:00:27Z,1,Its the devil behind it... remember there is only one gospel and one jesus ...the devil knows this and he knows people are religious and think of Jesus highly so the devil will most of the time not try to convince you that jesus existed or that you should follow Him....all he will do is leave Jesus in the equation but change the doctrine of salvation or repentance or anything that makes man open up to jesus ... inotherwards he will tell a half truth...half truth/ half lie...the half truth is to hook you into it and the lie is to deceive you and trap you in a lie....its all about doctrine.. because he knows what you chose to beleive in is what you will live out in your life ...and this 5 percent nation trash is just that trash....number one and the most blasphemous teaching and why you should stay away from this trash false religion is that they beleive they are gods ...human beings beings being gods...and this is literally the original lie that lucifer used on the firsr human beings that if they ate the forbidden fruit in the garden they would be like gods...<br>Its the same lie that brought all of us into sin and the devils kingdom and its the same lie Lucifer is using with the 5 percenters and this trash movie ...go look up all the soo called 5 percenters from jay z to erykah badu and tell me which of them has repented of their wickedness and living a holy lifestyle....none of them ...look at the famous people in this organization and think of the satanic influence they have wielded with thier talents and gifts....these are the whose who of luicfers.satanic entertainment kingdom..people whose message has corrupted young minds especially black American lives ..<br>And on another note isnt it interesting that this blasphemous movie comes out at the same time as the lil  nas x satanic music ?..trust me ..its not a coincidence...the devil is after guallible souls and this is another net to trap peoples souls to drag them to hell using doctrines of demons ..think where this movie is coming from...which camp is it coming from ....its coming from the entertainment industry which if you haven&#39;t still yet got it its literally part of  Lucifer&#39;s kingdom in these last days
@Sh3lov3X,2024-01-15T21:09:19Z,2024-01-15T21:09:19Z,0,They don’t want JESUS TO BE BLACK. They want to prevent the rise of a (BLACK MESSIAH)key words‼️👀😏
@MargaretMargaretMargaret,2024-01-15T16:34:00Z,2024-01-15T16:34:00Z,0,Ridiculous
@chillivybz5418,2024-01-15T04:47:56Z,2024-01-15T04:47:56Z,0,Is it because he is portrayed black?
@greengold7440,2024-01-14T22:26:46Z,2024-01-14T22:26:46Z,0,Revelations 1:14-15<br>Hair like wool..feet like burnt bronze..
@greengold7440,2024-01-14T22:23:34Z,2024-01-14T22:23:34Z,0,Give it a fair chance ..not showing in all AMC theatres in NJ.  How do you expect it to top a silly movie like Mean Girls
